Target_Bin_id,Num_of_seqs
Loc090402-8m_megahit_metabat_bin-0389,28
Loc090907-5m_megahit_metabat_bin-351,30
Loc090721-1m_megahit_metabat_bin-385,61
Loc090907-8-6m_megahit_metabat_bin-116,556
Loc090519-1m_megahit_metabat_bin-0613,22
Loc090519-4m_megahit_metabat_bin-400,45
Loc081215-9m_megahit_metabat_bin-2022,80
Loclat_megahit_metabat_bin-09793,67
Loc090116-9m_megahit_metabat_bin-0170,9776
Loc080925-5m_megahit_metabat_bin-1051,3099
Loc090721-8m_megahit_metabat_bin-045,9
Loc090519-1m_megahit_metabat_bin-1331,67
Loclat_megahit_metabat_bin-11192,17
Loc081215-9m_megahit_metabat_bin-2591,121
Loclat_megahit_metabat_bin-01637,12
Loc090116-9m_megahit_metabat_bin-0568,63
Loc090116-4m_megahit_metabat_bin-0327,16
Loc090721-4m_megahit_metabat_bin-0035,34
Loc090402-8-9m_megahit_metabat_bin-1229,2314
Loc080925-5-5m_megahit_metabat_bin-0899,30
Loc090519-6m_megahit_metabat_bin-1337,16
Loclat_megahit_metabat_bin-07417,17
Loc090116-1m_megahit_metabat_bin-0835,31
Loc090519-6m_megahit_metabat_bin-1062,25
Loc081215-1m_megahit_metabat_bin-1713,26
Loc090519-8-7m_megahit_metabat_bin-1731,14
Loc081215-4m_megahit_metabat_bin-2088,22
Loc090519-5m_megahit_metabat_bin-0708,14
Loc090116-4m_megahit_metabat_bin-0210,30
Loc090519-7m_megahit_metabat_bin-1180,3020
Loc081215-5m_megahit_metabat_bin-1973,23
Loc090519-5m_megahit_metabat_bin-0055,15
Loc090519-8-7m_megahit_metabat_bin-0247,1818
Loc090907-8-6m_megahit_metabat_bin-512,16
Loc080925-4-5m_megahit_metabat_bin-0835,83
Loclat_megahit_metabat_bin-14466,3317
Loc090402-8-9m_megahit_metabat_bin-0983,12
Loc090402-8m_megahit_metabat_bin-1158,1298
Loclat_megahit_metabat_bin-07461,1603
Loc081215-1m_megahit_metabat_bin-1340,2408
Loc090116-4m_megahit_metabat_bin-0280,23
Loc081215-8m_megahit_metabat_bin-2479,250
Loclat_megahit_metabat_bin-11767,168
Loc081215-8m_megahit_metabat_bin-2632,19
Loc090721-6m_megahit_metabat_bin-171,14
Loc081215-8m_megahit_metabat_bin-1702,11
Loc090519-7m_megahit_metabat_bin-1199,14
Loc081215-5m_megahit_metabat_bin-1779,11
Loc090519-7m_megahit_metabat_bin-0468,41
Loc080925-5m_megahit_metabat_bin-0364,17
Loc090116-8m_megahit_metabat_bin-1641,567
Loc090519-7m_megahit_metabat_bin-0641,23
Loc080925-4m_megahit_metabat_bin-0727,53
Loclat_megahit_metabat_bin-09853,21
Loc081215-8m_megahit_metabat_bin-1092,61
Loc081215-5m_megahit_metabat_bin-1034,22
Loc090402-7m_megahit_metabat_bin-1007,8
Loc090519-1m_megahit_metabat_bin-1439,10
Loc081215-8m_megahit_metabat_bin-0413,40
Loc090402-8-9m_megahit_metabat_bin-0074,13
Loclat_megahit_metabat_bin-16910,37
Loc090519-4m_megahit_metabat_bin-100,16
Loc090721-7m_megahit_metabat_bin-281,57
Loc090116-4m_megahit_metabat_bin-1438,111
Loc090116-8m_megahit_metabat_bin-1728,433
Loc090907-8-6m_megahit_metabat_bin-211,63
Loc081215-8m_megahit_metabat_bin-0050,35
Loc090402-7m_megahit_metabat_bin-0340,788
Loc090907-6m_megahit_metabat_bin-101,116
Loc090907-5m_megahit_metabat_bin-420,3753
Loc090116-9m_megahit_metabat_bin-0104,19
Loc080925-5m_megahit_metabat_bin-0290,51
Loc080925-7m_megahit_metabat_bin-0523,15
Loc090116-8m_megahit_metabat_bin-0607,35
Loc081215-9m_megahit_metabat_bin-0369,1590
Loc090519-5m_megahit_metabat_bin-0275,11
Loc090721-4m_megahit_metabat_bin-0145,21
Loc081215-8m_megahit_metabat_bin-1693,13
Loclat_megahit_metabat_bin-13027,35
Loc080925-7m_megahit_metabat_bin-0558,321
Loc090721-4m_megahit_metabat_bin-0821,16
Loc081215-4m_megahit_metabat_bin-2071,22
Loc090519-1m_megahit_metabat_bin-0575,52
Loc090907-5m_megahit_metabat_bin-216,1337
Loc090116-7m_megahit_metabat_bin-0648,21
Loc090116-1m_megahit_metabat_bin-0064,77
Loc090519-6m_megahit_metabat_bin-1441,15
Loc080925-5-5m_megahit_metabat_bin-0493,9
Loc090116-9m_megahit_metabat_bin-0967,268
Loclat_megahit_metabat_bin-16450,25
Loc090721-8m_megahit_metabat_bin-489,9
Loc090907-5m_megahit_metabat_bin-520,19
Loc080925-5-5m_megahit_metabat_bin-0234,23
Loc081215-4m_megahit_metabat_bin-0961,23
Loc081215-8m_megahit_metabat_bin-1005,41
Loc090402-8-9m_megahit_metabat_bin-1078,38
Loc090519-4m_megahit_metabat_bin-753,1332
Loc090519-1m_megahit_metabat_bin-0777,22
Loc090402-7m_megahit_metabat_bin-0791,37
Loc090402-8-9m_megahit_metabat_bin-1182,81
Loc090402-4m_megahit_metabat_bin-0858,21
Loc090519-5m_megahit_metabat_bin-0058,78
Loc090402-8-9m_megahit_metabat_bin-1123,18
Loc081215-6m_megahit_metabat_bin-1207,22
Loc090907-5m_megahit_metabat_bin-065,49
Loc081215-1m_megahit_metabat_bin-1178,20
Loc081215-4m_megahit_metabat_bin-0739,14
Loc081215-9m_megahit_metabat_bin-2449,75
Loc090402-8m_megahit_metabat_bin-1411,8
Loclat_megahit_metabat_bin-03967,81
Loc090519-4m_megahit_metabat_bin-381,60
Loc090116-4m_megahit_metabat_bin-0523,33
Loc090402-8m_megahit_metabat_bin-0484,17
Loclat_megahit_metabat_bin-09329,41
Loc080925-8-8m_megahit_metabat_bin-684,9
Loclat_megahit_metabat_bin-11357,34
Loc090402-8-9m_megahit_metabat_bin-1005,56
Loc081215-5m_megahit_metabat_bin-0110,18
Loc090116-4m_megahit_metabat_bin-0000,234
Loc090402-8m_megahit_metabat_bin-0025,6
Loc090116-7m_megahit_metabat_bin-0341,2472
Loc081215-8m_megahit_metabat_bin-0279,12
Loc081215-9m_megahit_metabat_bin-0228,14
Loc080925-6m_megahit_metabat_bin-0383,13
Loc081215-9m_megahit_metabat_bin-0519,33
Loc081215-6m_megahit_metabat_bin-0191,18
Loc081215-5m_megahit_metabat_bin-0791,33
Loc090402-7m_megahit_metabat_bin-0874,339
Loc090519-1m_megahit_metabat_bin-0263,29
Loc090907-5m_megahit_metabat_bin-152,7
Loc081215-5m_megahit_metabat_bin-1358,47
Loc090116-7m_megahit_metabat_bin-0927,14
Loc081215-1m_megahit_metabat_bin-0454,32
Loc090519-7m_megahit_metabat_bin-0848,25
Loc081215-8m_megahit_metabat_bin-2793,23
Loclat_megahit_metabat_bin-04556,20
Loc090519-1m_megahit_metabat_bin-1953,15
Loc090519-4m_megahit_metabat_bin-676,399
Loc090721-8m_megahit_metabat_bin-406,23
Loc090721-4m_megahit_metabat_bin-0168,22
Loc090721-4m_megahit_metabat_bin-0671,23
Loc090402-4m_megahit_metabat_bin-0144,22
Loc090519-6m_megahit_metabat_bin-0578,12
Loc081215-4m_megahit_metabat_bin-0711,24
Loc090116-1m_megahit_metabat_bin-1597,259
Loc080925-8m_megahit_metabat_bin-835,377
Loc080925-7m_megahit_metabat_bin-0258,13
Loc090116-9m_megahit_metabat_bin-1513,15
Loc090519-7m_megahit_metabat_bin-0220,25
Loc081215-5m_megahit_metabat_bin-0697,14
Loc090519-7m_megahit_metabat_bin-0315,12
Loc090519-8m_megahit_metabat_bin-0544,11
Loc081215-8m_megahit_metabat_bin-2880,59
Loclat_megahit_metabat_bin-20576,29
Loc090519-5m_megahit_metabat_bin-1162,9
Loclat_megahit_metabat_bin-15505,57
Loc080925-6m_megahit_metabat_bin-0953,39
Loc090519-8m_megahit_metabat_bin-1112,11
Loc090519-8-7m_megahit_metabat_bin-0678,34
Loc081215-1m_megahit_metabat_bin-0958,18
Loc081215-1m_megahit_metabat_bin-1941,1445
Loc090721-8m_megahit_metabat_bin-694,381
Loc090519-1m_megahit_metabat_bin-1442,45
Loc080925-6m_megahit_metabat_bin-0196,38
Loc080925-4m_megahit_metabat_bin-1081,14
Loclat_megahit_metabat_bin-08929,21
Loc081215-6m_megahit_metabat_bin-1369,10
Loc090402-8-9m_megahit_metabat_bin-0973,7
Loc090402-7m_megahit_metabat_bin-1344,20
Loc090116-9m_megahit_metabat_bin-0467,14
Loc090721-7m_megahit_metabat_bin-498,3055
Loc090519-8-7m_megahit_metabat_bin-1386,473
Loc090402-8m_megahit_metabat_bin-1349,88
Loc081215-8m_megahit_metabat_bin-2446,55
Loc090721-4m_megahit_metabat_bin-0447,20
Loc090116-4m_megahit_metabat_bin-1158,17
Loc080925-7m_megahit_metabat_bin-1061,3008
Loc081215-6m_megahit_metabat_bin-1526,23
Loc090519-8m_megahit_metabat_bin-1525,17
Loc090116-1m_megahit_metabat_bin-0574,11
Loc090116-8m_megahit_metabat_bin-0404,312
Loc081215-6m_megahit_metabat_bin-0405,89
Loc090519-4m_megahit_metabat_bin-442,14
Loc081215-4m_megahit_metabat_bin-1758,50
Loclat_megahit_metabat_bin-17846,39
Loclat_megahit_metabat_bin-03970,86
Loc090519-7m_megahit_metabat_bin-1354,52
Loclat_megahit_metabat_bin-02089,19
Loc090402-1m_megahit_metabat_bin-0551,18
Loc081215-4m_megahit_metabat_bin-1768,22
Loc090519-1m_megahit_metabat_bin-1061,265
Loclat_megahit_metabat_bin-07075,15
Loc090519-1m_megahit_metabat_bin-1988,13
Loc090721-8-6m_megahit_metabat_bin-0627,14
Loc090519-8-7m_megahit_metabat_bin-1017,19
Loc090519-7m_megahit_metabat_bin-1046,19
Loc090519-8-7m_megahit_metabat_bin-1399,16
Loc090519-6m_megahit_metabat_bin-0296,11
Loc080925-7m_megahit_metabat_bin-0055,16
Loc081215-8m_megahit_metabat_bin-2187,15
Loc090519-6m_megahit_metabat_bin-0153,15
Loc090519-4m_megahit_metabat_bin-432,16
Loc090519-7m_megahit_metabat_bin-0459,15
Loc090116-8m_megahit_metabat_bin-1661,6
Loc081215-9m_megahit_metabat_bin-2588,4351
Loclat_megahit_metabat_bin-20305,26
Loc090907-8-6m_megahit_metabat_bin-051,3605
Loc081215-4m_megahit_metabat_bin-1149,24
Loclat_megahit_metabat_bin-21062,31
Loc090519-8m_megahit_metabat_bin-1707,50
Loc090402-7m_megahit_metabat_bin-0744,13
Loc090907-1m_megahit_metabat_bin-472,2692
Loc090519-8-7m_megahit_metabat_bin-0731,29
Loc090519-8-7m_megahit_metabat_bin-0721,14
Loc090721-8-6m_megahit_metabat_bin-0304,285
Loc081215-6m_megahit_metabat_bin-0120,19
Loc081215-6m_megahit_metabat_bin-1529,439
Loc090116-9m_megahit_metabat_bin-1278,19
Loc090907-1m_megahit_metabat_bin-662,14
Loclat_megahit_metabat_bin-12814,28
Loc090721-4m_megahit_metabat_bin-0125,368
Loclat_megahit_metabat_bin-20569,9
Loc090116-8m_megahit_metabat_bin-1222,14
Loc090721-7m_megahit_metabat_bin-752,32
Loc090721-5m_megahit_metabat_bin-565,14
Loc090721-5m_megahit_metabat_bin-375,23
Loc090116-7m_megahit_metabat_bin-1390,31
Loc090402-7m_megahit_metabat_bin-0411,80
Loc090519-1m_megahit_metabat_bin-1937,64
Loc090519-7m_megahit_metabat_bin-1480,35
Loc080925-7m_megahit_metabat_bin-1101,21
Loc090519-1m_megahit_metabat_bin-1174,11
Loc090907-8m_megahit_metabat_bin-435,10
Loc090116-7m_megahit_metabat_bin-1063,445
Loc090116-4m_megahit_metabat_bin-0800,2857
Loc080925-7m_megahit_metabat_bin-0752,28
Loclat_megahit_metabat_bin-05707,120
Loc081215-5m_megahit_metabat_bin-0175,11
Loc080925-4m_megahit_metabat_bin-0080,67
Loc081215-6m_megahit_metabat_bin-0387,19
Loc090402-4m_megahit_metabat_bin-0726,810
Loc090907-8m_megahit_metabat_bin-396,1130
Loc090116-9m_megahit_metabat_bin-1090,12
Loc081215-9m_megahit_metabat_bin-2136,13
Loc090907-6m_megahit_metabat_bin-520,15
Loclat_megahit_metabat_bin-01741,50
Loc081215-8m_megahit_metabat_bin-2791,49
Loclat_megahit_metabat_bin-04927,41
Loc081215-6m_megahit_metabat_bin-1909,23
Loclat_megahit_metabat_bin-16669,72
Loclat_megahit_metabat_bin-15782,202
Loc090519-1m_megahit_metabat_bin-1854,23
Loc090721-4m_megahit_metabat_bin-0908,11
Loclat_megahit_metabat_bin-06379,29
Loc081215-4m_megahit_metabat_bin-0511,19
Loc090402-8m_megahit_metabat_bin-0632,18
Loc090721-5m_megahit_metabat_bin-320,41
Loc090721-6m_megahit_metabat_bin-022,39
Loc090402-8-9m_megahit_metabat_bin-0099,9
Loc081215-9m_megahit_metabat_bin-0893,22
Loc081215-6m_megahit_metabat_bin-2118,17
Loc090402-4m_megahit_metabat_bin-0701,13
Loc081215-8m_megahit_metabat_bin-1717,14
Loc081215-4m_megahit_metabat_bin-1536,27
Loc081215-9m_megahit_metabat_bin-0483,54
Loclat_megahit_metabat_bin-07033,2314
Loc090519-4m_megahit_metabat_bin-169,32
Loc081215-6m_megahit_metabat_bin-1707,818
Loc090402-4m_megahit_metabat_bin-0416,69
Loc090721-4m_megahit_metabat_bin-0704,14
Loc081215-8m_megahit_metabat_bin-2555,35
Loc090721-8-6m_megahit_metabat_bin-0360,9
Loc080925-5m_megahit_metabat_bin-0578,465
Loclat_megahit_metabat_bin-06714,14
Loc090907-6m_megahit_metabat_bin-082,24
Loc081215-9m_megahit_metabat_bin-0220,69
Loc090116-7m_megahit_metabat_bin-0019,1128
Loc090519-6m_megahit_metabat_bin-0227,19
Loc090519-1m_megahit_metabat_bin-0683,44
Loc090116-4m_megahit_metabat_bin-0287,3193
Loc080925-8m_megahit_metabat_bin-008,30
Loc080925-6m_megahit_metabat_bin-0462,18
Loc081215-9m_megahit_metabat_bin-0954,27
Loc090721-4m_megahit_metabat_bin-0087,43
Loc080925-4-5m_megahit_metabat_bin-0494,17
Loc081215-9m_megahit_metabat_bin-1445,41
Loc090519-8-7m_megahit_metabat_bin-0434,16
Loc090519-8-7m_megahit_metabat_bin-0084,9
Loc080925-4-5m_megahit_metabat_bin-0775,158
Loc090519-5m_megahit_metabat_bin-1168,30
Loc090402-8-9m_megahit_metabat_bin-0671,117
Loc081215-5m_megahit_metabat_bin-1540,23
Loc090519-1m_megahit_metabat_bin-0148,61
Loc081215-8m_megahit_metabat_bin-1415,13
Loc090116-4m_megahit_metabat_bin-0343,12
Loc080925-5-5m_megahit_metabat_bin-0437,9
Loc080925-8m_megahit_metabat_bin-405,19
Loc090519-4m_megahit_metabat_bin-688,3118
Loc090519-1m_megahit_metabat_bin-1156,14
Loc090116-8m_megahit_metabat_bin-1324,50
Loc090519-1m_megahit_metabat_bin-0141,14
Loc090519-7m_megahit_metabat_bin-1221,27
Loc090519-6m_megahit_metabat_bin-0049,9
Loc081215-9m_megahit_metabat_bin-1058,48
Loc081215-9m_megahit_metabat_bin-0134,47
Loc090907-8m_megahit_metabat_bin-236,40
Loc081215-5m_megahit_metabat_bin-0045,16
Loc090116-8m_megahit_metabat_bin-0119,21
Loc090907-5m_megahit_metabat_bin-342,82
Loc090116-9m_megahit_metabat_bin-0208,33
Loc090116-1m_megahit_metabat_bin-1190,80
Loc090519-6m_megahit_metabat_bin-1128,17
Loc090519-1m_megahit_metabat_bin-1562,42
Loc090519-8-7m_megahit_metabat_bin-1124,18
Loc090907-4m_megahit_metabat_bin-280,20
Loc090519-1m_megahit_metabat_bin-1226,24
Loc081215-5m_megahit_metabat_bin-0497,44
Loc090721-8-6m_megahit_metabat_bin-0251,78
Loc081215-9m_megahit_metabat_bin-1123,61
Loc080925-4-5m_megahit_metabat_bin-0264,13
Loc081215-8m_megahit_metabat_bin-0403,46
Loc081215-8m_megahit_metabat_bin-0163,122
Loclat_megahit_metabat_bin-15023,17
Loclat_megahit_metabat_bin-13449,20
Loclat_megahit_metabat_bin-15044,34
Loc090721-6m_megahit_metabat_bin-758,49
Loc090519-8m_megahit_metabat_bin-1387,55
Loc090721-1m_megahit_metabat_bin-246,67
Loc090116-9m_megahit_metabat_bin-1027,81
Loc081215-4m_megahit_metabat_bin-1580,13
Loclat_megahit_metabat_bin-15874,4127
Loc090116-8m_megahit_metabat_bin-1269,20
Loc090519-7m_megahit_metabat_bin-0305,32
Loclat_megahit_metabat_bin-15268,22
Loc080925-6m_megahit_metabat_bin-1206,35
Loc090402-7m_megahit_metabat_bin-0183,24
Loc090907-6m_megahit_metabat_bin-201,23
Loc090116-8m_megahit_metabat_bin-0238,64
Loc080925-5m_megahit_metabat_bin-0888,18
Loc081215-6m_megahit_metabat_bin-2076,33
Loclat_megahit_metabat_bin-20547,1154
Loc090116-9m_megahit_metabat_bin-0358,21
Loclat_megahit_metabat_bin-06765,32
Loclat_megahit_metabat_bin-16523,44
Loc081215-8m_megahit_metabat_bin-0037,15
Loc090402-7m_megahit_metabat_bin-0814,2113
Loc090116-4m_megahit_metabat_bin-1119,14
Loclat_megahit_metabat_bin-01820,64
Loclat_megahit_metabat_bin-10941,1520
Loc090116-8m_megahit_metabat_bin-0881,16
Loc081215-4m_megahit_metabat_bin-0047,35
Loc090116-9m_megahit_metabat_bin-1619,13
Loc081215-5m_megahit_metabat_bin-0907,52
Loc081215-8m_megahit_metabat_bin-2000,33
Loc090402-7m_megahit_metabat_bin-0613,14
Loc090721-5m_megahit_metabat_bin-741,81
Loc090116-1m_megahit_metabat_bin-1210,5011
Loc080925-5m_megahit_metabat_bin-0814,435
Loc090116-8m_megahit_metabat_bin-0364,61
Loclat_megahit_metabat_bin-14233,455
Loc090519-8-7m_megahit_metabat_bin-1666,18
Loc090519-7m_megahit_metabat_bin-1425,22
Loc081215-5m_megahit_metabat_bin-0293,25
Loc090116-9m_megahit_metabat_bin-1161,478
Loc090402-4m_megahit_metabat_bin-0442,27
Loc090721-8m_megahit_metabat_bin-056,19
Loc090907-4m_megahit_metabat_bin-093,2538
Loc090402-4m_megahit_metabat_bin-0560,16
Loc080925-5m_megahit_metabat_bin-0756,13
Loc090116-4m_megahit_metabat_bin-0036,11
Loclat_megahit_metabat_bin-16872,67
Loc090402-8-9m_megahit_metabat_bin-0727,228
Loc081215-6m_megahit_metabat_bin-1075,10
Loclat_megahit_metabat_bin-11234,49
Loc081215-5m_megahit_metabat_bin-1176,50
Loc081215-1m_megahit_metabat_bin-0228,52
Loc090116-7m_megahit_metabat_bin-0445,12
Loc090907-5m_megahit_metabat_bin-689,28
Loc090907-5m_megahit_metabat_bin-325,24
Loc090402-8m_megahit_metabat_bin-1108,11
Loc081215-8m_megahit_metabat_bin-0805,1652
Loc090721-5m_megahit_metabat_bin-335,19
Loc090519-5m_megahit_metabat_bin-0020,29
Loc090116-9m_megahit_metabat_bin-0281,11
Loc090519-6m_megahit_metabat_bin-0519,23
Loc090519-8-7m_megahit_metabat_bin-0656,58
Loc090116-9m_megahit_metabat_bin-1088,48
Loc090519-8-7m_megahit_metabat_bin-1278,36
Loc090519-8-7m_megahit_metabat_bin-2136,27
Loc090116-9m_megahit_metabat_bin-0262,16
Loc080925-4-5m_megahit_metabat_bin-0383,74
Loc080925-6m_megahit_metabat_bin-0430,15
Loc090907-8m_megahit_metabat_bin-111,914
Loc090721-4m_megahit_metabat_bin-0449,11
Loc090116-8m_megahit_metabat_bin-0510,7
Loc090721-7m_megahit_metabat_bin-418,2733
Loclat_megahit_metabat_bin-09765,753
Loc090116-8m_megahit_metabat_bin-0010,613
Loc090519-8-7m_megahit_metabat_bin-1611,60
Loc090519-8-7m_megahit_metabat_bin-1031,11
Loc090402-8-9m_megahit_metabat_bin-0207,15
Loc081215-8m_megahit_metabat_bin-2583,20
Loclat_megahit_metabat_bin-12025,9
Loc090519-7m_megahit_metabat_bin-1440,15
Loclat_megahit_metabat_bin-19700,762
Loc090907-8-6m_megahit_metabat_bin-093,9
Loclat_megahit_metabat_bin-15425,10
Loc080925-7m_megahit_metabat_bin-0986,14
Loc081215-5m_megahit_metabat_bin-0220,22
Loc090116-7m_megahit_metabat_bin-0298,8
Loc090907-8-6m_megahit_metabat_bin-507,165
Loc081215-1m_megahit_metabat_bin-0284,49
Loc090116-8m_megahit_metabat_bin-0771,113
Loc090116-4m_megahit_metabat_bin-0441,69
Loc081215-9m_megahit_metabat_bin-1724,45
Loclat_megahit_metabat_bin-20686,25
Loc081215-4m_megahit_metabat_bin-0709,29
Loc081215-8m_megahit_metabat_bin-0827,34
Loc081215-1m_megahit_metabat_bin-2403,13
Loclat_megahit_metabat_bin-03604,11
Loc090519-6m_megahit_metabat_bin-0532,12
Loc090402-7m_megahit_metabat_bin-1360,25
Loc081215-8m_megahit_metabat_bin-1974,93
Loc090116-9m_megahit_metabat_bin-1028,31
Loc090519-4m_megahit_metabat_bin-129,11
Loc090519-1m_megahit_metabat_bin-0847,20
Loc090402-1m_megahit_metabat_bin-0714,30
Loc090519-8m_megahit_metabat_bin-0763,23
Loclat_megahit_metabat_bin-06532,35
Loc090519-8m_megahit_metabat_bin-0569,11
Loc080925-5-5m_megahit_metabat_bin-0494,653
Loc090116-9m_megahit_metabat_bin-1295,30
Loc081215-5m_megahit_metabat_bin-1247,240
Loc081215-6m_megahit_metabat_bin-2212,52
Loc081215-4m_megahit_metabat_bin-1606,47
Loc080925-6m_megahit_metabat_bin-0176,29
Loc081215-1m_megahit_metabat_bin-0515,47
Loclat_megahit_metabat_bin-03329,45
Loc081215-5m_megahit_metabat_bin-0958,76
Loc090721-8m_megahit_metabat_bin-588,52
Loc090519-8m_megahit_metabat_bin-0456,16
Loc090721-4m_megahit_metabat_bin-0093,23
Loc080925-8-8m_megahit_metabat_bin-770,13
Loc090907-1m_megahit_metabat_bin-035,19
Loclat_megahit_metabat_bin-03273,8
Loc090721-8m_megahit_metabat_bin-339,12
Loc090519-7m_megahit_metabat_bin-0753,25
Loclat_megahit_metabat_bin-08267,33
Loc081215-6m_megahit_metabat_bin-0237,31
Loc090116-4m_megahit_metabat_bin-0072,26
Loc090519-1m_megahit_metabat_bin-0223,39
Loc090721-6m_megahit_metabat_bin-572,81
Loc090519-5m_megahit_metabat_bin-0358,13
Loc081215-1m_megahit_metabat_bin-1662,36
Loc090907-6m_megahit_metabat_bin-563,31
Loc090907-1m_megahit_metabat_bin-634,11
Loc081215-6m_megahit_metabat_bin-1797,244
Loc090402-1m_megahit_metabat_bin-0457,17
Loclat_megahit_metabat_bin-06308,211
Loclat_megahit_metabat_bin-06550,17
Loc080925-4m_megahit_metabat_bin-0948,24
Loc090402-8-9m_megahit_metabat_bin-0986,64
Loc090116-9m_megahit_metabat_bin-0991,39
Loc090721-4m_megahit_metabat_bin-0536,337
Loc090116-4m_megahit_metabat_bin-0446,43
Loc090519-8-7m_megahit_metabat_bin-1936,20
Loclat_megahit_metabat_bin-20633,10
Loc081215-6m_megahit_metabat_bin-1561,117
Loclat_megahit_metabat_bin-11340,34
Loc090907-5m_megahit_metabat_bin-306,14
Loc081215-6m_megahit_metabat_bin-1004,29
Loc090116-7m_megahit_metabat_bin-0800,19
Loc090721-8m_megahit_metabat_bin-831,958
Loc090907-4m_megahit_metabat_bin-679,28
Loclat_megahit_metabat_bin-02721,17
Loc090721-6m_megahit_metabat_bin-674,1225
Loclat_megahit_metabat_bin-01234,23
Loc081215-8m_megahit_metabat_bin-1737,247
Loc090402-8-9m_megahit_metabat_bin-0513,29
Loc090519-5m_megahit_metabat_bin-0065,24
Loc081215-6m_megahit_metabat_bin-1073,2624
Loc090907-8m_megahit_metabat_bin-343,19
Loc081215-6m_megahit_metabat_bin-2186,23
Loc090116-9m_megahit_metabat_bin-0534,16
Loc090116-4m_megahit_metabat_bin-1070,29
Loc090519-8-7m_megahit_metabat_bin-1460,17
Loc090721-8-6m_megahit_metabat_bin-0974,3091
Loclat_megahit_metabat_bin-01271,2465
Loc090519-7m_megahit_metabat_bin-1045,20
Loc090116-8m_megahit_metabat_bin-0552,19
Loc080925-5-5m_megahit_metabat_bin-0925,10
Loc081215-8m_megahit_metabat_bin-2240,72
Loc090519-7m_megahit_metabat_bin-0629,56
Loc090519-4m_megahit_metabat_bin-923,122
Loc081215-8m_megahit_metabat_bin-1511,31
Loc081215-1m_megahit_metabat_bin-2117,42
Loc090907-8-6m_megahit_metabat_bin-601,10
Loc081215-5m_megahit_metabat_bin-0926,38
Loc081215-8m_megahit_metabat_bin-0207,12
Loclat_megahit_metabat_bin-12432,24
Loc090116-1m_megahit_metabat_bin-0387,8
Loc090116-4m_megahit_metabat_bin-0643,22
Loc090402-8-9m_megahit_metabat_bin-0704,9
Loc090402-8-9m_megahit_metabat_bin-0503,17
Loc090519-4m_megahit_metabat_bin-632,22
Loc081215-9m_megahit_metabat_bin-0464,45
Loc090907-1m_megahit_metabat_bin-562,91
Loc080925-7m_megahit_metabat_bin-0627,3308
Loc081215-1m_megahit_metabat_bin-1334,50
Loc090116-7m_megahit_metabat_bin-1211,1733
Loc081215-9m_megahit_metabat_bin-0878,84
Loc090907-5m_megahit_metabat_bin-762,50
Loc090519-6m_megahit_metabat_bin-0611,17
Loc081215-1m_megahit_metabat_bin-1194,41
Loc080925-8m_megahit_metabat_bin-664,47
Loc090721-7m_megahit_metabat_bin-655,14
Loc080925-5m_megahit_metabat_bin-1159,32
Loc090519-5m_megahit_metabat_bin-0391,19
Loc090519-1m_megahit_metabat_bin-1765,63
Loc081215-9m_megahit_metabat_bin-0868,6
Loc090116-9m_megahit_metabat_bin-0648,33
Loc081215-6m_megahit_metabat_bin-2105,20
Loc090519-8-7m_megahit_metabat_bin-1771,184
Loc090402-4m_megahit_metabat_bin-1104,29
Loc081215-1m_megahit_metabat_bin-0545,60
Loc090519-8-7m_megahit_metabat_bin-0427,26
Loc090519-1m_megahit_metabat_bin-1891,34
Loclat_megahit_metabat_bin-08323,195
Loc090116-9m_megahit_metabat_bin-0090,2580
Loc080925-5m_megahit_metabat_bin-0549,28
Loc090116-8m_megahit_metabat_bin-0554,56
Loc081215-9m_megahit_metabat_bin-2089,42
Loc090116-1m_megahit_metabat_bin-1641,23
Loclat_megahit_metabat_bin-13416,48
Loc090519-6m_megahit_metabat_bin-0199,314
Loclat_megahit_metabat_bin-11119,15
Loclat_megahit_metabat_bin-07673,28
Loc081215-8m_megahit_metabat_bin-2089,397
Loc080925-6m_megahit_metabat_bin-1397,57
Loc090519-6m_megahit_metabat_bin-0939,72
